n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
271	16091	1497292045	0.47915338010204	0.64676339285714	9.5083705357143	9.5539412764629		
272	16091	1497292046	0.51484375	0.6412109375	9.5131640625	9.5591887919365		
273	16091	1497292047	0.488125	0.9519140625	9.501796875	9.5689461363636		
274	16091	1497292048	0.4121484375	1.2890234375	9.5023046875	9.6005911742933		
275	16091	1497292049	0.11447704081633	1.3140146683673	9.4889588647959	9.5813963957747		
276	16091	1497292050	0.1453515625	1.3205078125	9.48734375	9.5825191286618		
277	16091	1497292051	0.23734085648148	1.343147183642	9.4509548611111	9.5551862282293		
278	16091	1497292052	0.16881443298969	1.4249355670103	9.4765222293814	9.5882831039594		
279	16091	1497292053	0.21181441326531	1.4459103954082	9.4748086734694	9.591626151689		
280	16091	1497292054	0.4018359375	1.5170703125	9.465	9.6006064063907		
281	16091	1497292055	0.68651357323232	1.5111663510101	9.4626341540404	9.6130546429633		
282	16091	1497292056	0.73165246212121	1.4877288510101	9.4363162878788	9.5850564058965		
283	16091	1497292057	0.73591382575758	1.3564946338384	9.516966540404	9.6454435782797		
284	16091	1497292058	0.74731691919192	1.3505366161616	9.5101404671717	9.6378860102172		
285	16091	1497292059	0.78764204545455	1.3498658459596	9.4789299242424	9.6115517352851		
286	16091	1497292060	0.7855859375	1.3875390625	9.450546875	9.5931722523617		
287	16091	1497292061	0.776171875	1.357109375	9.490234375	9.6347003733387		
288	16091	1497292062	0.9235716540404	1.264678030303	9.5046559343434	9.6400595172763		
289	16091	1497292063	0.93615845959596	1.1934580176768	9.2845643939394	9.4152226996717		
290	16091	1497292064	0.927109375	1.156171875	9.4121484375	9.5316376239648		
291	16091	1497292065	0.938125	1.06421875	9.431953125	9.542579220039		
292	16091	1497292066	0.9820703125	1.0251953125	9.4015625	9.5139704346682		
293	16091	1497292067	0.98625	0.954375	9.4023828125	9.5071531161483		
294	16091	1497292068	1.152109375	1.0539453125	9.3800390625	9.5182434314596		
295	16091	1497292069	1.1893939393939	1.0656960227273	9.3503393308081	9.4916727980921		
296	16091	1497292070	1.2180397727273	1.1163589015152	9.3455650252525	9.4995539025289		
297	16091	1497292071	1.3559117268041	1.1885470360825	9.3587306701031	9.5351447393344		
298	16091	1497292072	1.4881640625	1.2858984375	9.358828125	9.5664511060168		
299	16091	1497292073	1.5076171875	1.3771484375	9.4011328125	9.6220676088352		
300	16091	1497292074	1.4202734375	1.3576953125	9.406484375	9.6117419632228		
301	16091	1497292075	1.1040234375	1.3855078125	9.4000390625	9.5669911234621		
302	16091	1497292076	1.079742739899	1.3711726641414	9.430634469697	9.5919279951796		
303	16091	1497292077	0.969609375	1.3271484375	9.4196875	9.5630304701073		
304	16091	1497292078	1.0237109375	1.3310546875	9.431875	9.5811172432577		
305	16091	1497292079	1.0636328125	1.273671875	9.4230078125	9.5726941792872		
306	16091	1497292080	1.1235795454545	1.2831439393939	9.4263336489899	9.5853525712022		
307	16091	1497292081	1.371171875	1.2690625	9.4151953125	9.6067956396607		
308	16091	1497292082	1.6084375	1.296171875	9.4062109375	9.6346366347518		
309	16091	1497292083	1.5665640782828	1.3852588383838	9.5304214015152	9.7605397125676		
310	16091	1497292084	1.4945790816327	1.4019451530612	9.5528938137755	9.7731122804145		
311	16091	1497292085	1.4095643939394	1.3768939393939	9.5155460858586	9.7200308883085		
312	16091	1497292086	1.4258972772277	1.3688118811881	9.4875464108911	9.6957476974707		
313	16091	1497292087	1.4187109375	1.367109375	9.478515625	9.6873374973423		
314	16091	1497292088	1.35796875	1.3550390625	9.455078125	9.6525172144167		
315	16091	1497292089	1.1977734375	1.3634375	9.411875	9.5889246439373		
316	16091	1497292090	1.1913671875	1.3437890625	9.428515625	9.6006862273024		
317	16091	1497292091	1.2274609375	1.35046875	9.4253515625	9.6022109196533		
318	16091	1497292092	1.1994554924242	1.3586253156566	9.4324100378788	9.606611139325		
319	16091	1497292093	0.831640625	1.350234375	9.4551171875	9.5882816666395		
320	16091	1497292094	0.51109375	1.352578125	9.4708203125	9.5824202090579		
321	16091	1497292095	0.3599609375	1.3303515625	9.4415625	9.5479328087289	s	s
322	16091	1497292096	0.9515380859375	1.997314453125	9.8025309244792	10.228910658026		
323	16091	1497292097	3.4329296875	3.90265625	7.88859375	9.7878237950244		
