n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
176	16090	1497291185	0.35310132575758	0.65636837121212	9.4077493686869	9.4391397217183		
177	16090	1497291186	0.2841015625	0.64125	9.43140625	9.4586286540544		
178	16090	1497291187	0.259375	0.591015625	9.4041015625	9.4292073932485		
179	16090	1497291188	0.37190594059406	0.73940284653465	9.4100788985149	9.4486383140568		
180	16090	1497291189	0.25883838383838	0.94910037878788	9.4156407828283	9.4689612363426		
181	16090	1497291190	0.15122215346535	1.0238242574257	9.3195003094059	9.3810708823277		
182	16090	1497291191	0.064591224747475	1.0877525252525	9.34375	9.4083041960609		
183	16090	1497291192	0.10375	1.075703125	9.323671875	9.3875465614258		
184	16090	1497291193	0.0917578125	1.0810546875	9.3401953125	9.4042702982098		
185	16090	1497291194	0.077390160891089	1.0678759282178	9.3246828589109	9.387151897901		
186	16090	1497291195	0.14497422680412	1.0835212628866	9.3360180412371	9.4009705109397		
187	16090	1497291196	0.2552599009901	1.0985071163366	9.3230971534653	9.3916884569078		
188	16090	1497291197	0.25833601804124	1.0841655927835	9.3283666237113	9.3957420706708		
189	16090	1497291198	0.264375	1.088125	9.3279296875	9.3952672336888		
190	16090	1497291199	0.118671875	1.086796875	9.329375	9.3936637405677		
191	16090	1497291200	0.103359375	1.07375	9.3139453125	9.3767654183056		
192	16090	1497291201	0.096739477040816	1.1012834821429	9.3598134566327	9.4250890053608		
193	16090	1497291202	0.0673828125	1.076640625	9.3816015625	9.4437515367284		
194	16090	1497291203	0.213515625	1.0786328125	9.3750390625	9.4404792314088		
195	16090	1497291204	0.58767361111111	1.0643150252525	9.3632023358586	9.4428873067343		
196	16090	1497291205	0.74546875	1.078828125	9.38859375	9.4805312832374		
197	16090	1497291206	0.705703125	1.1006640625	9.371171875	9.462681098708		
198	16090	1497291207	0.4998046875	1.0721484375	9.363671875	9.4391819920742		
199	16090	1497291208	0.15479008838384	1.0795849116162	9.3436710858586	9.4087727429615		
200	16090	1497291209	0.145703125	1.0898046875	9.3741796875	9.4396736719646		
201	16090	1497291210	0.14958175505051	1.088896780303	9.3635969065657	9.4299175897832		
202	16090	1497291211	0.2025390625	1.0634765625	9.362734375	9.4325091796847		
203	16090	1497291212	0.26036352040816	1.1641820790816	9.3649952168367	9.4503867586083		
204	16090	1497291213	0.591875	1.0772265625	9.348671875	9.4366575633138		
205	16090	1497291214	0.59917091836735	1.107102997449	9.3685427295918	9.4603146913651		
206	16090	1497291215	0.54111426767677	1.0727588383838	9.3849826388889	9.4659469002781		
207	16090	1497291216	0.5554296875	1.0768359375	9.359296875	9.4387991135688		
208	16090	1497291217	0.72068378712871	1.090114480198	9.3460705445545	9.4395319553175		
209	16090	1497291218	0.79360006313131	1.0785984848485	9.3451704545455	9.4416165823432		
210	16090	1497291219	0.8008203125	1.07015625	9.3457421875	9.4420549199258		
211	16090	1497291220	0.936796875	1.08	9.3377734375	9.4472246606516		
212	16090	1497291221	0.9103125	1.0825	9.346875	9.4544058022899		
213	16090	1497291222	0.7830859375	1.064296875	9.3490234375	9.4426573903478		
214	16090	1497291223	0.85373263888889	1.0720091540404	9.3486821338384	9.4494509319129		
215	16090	1497291224	1.1650489267677	1.0806107954545	9.33984375	9.4757161123176		
216	16090	1497291225	1.365546875	1.086875	9.3553125	9.5175855913339		
217	16090	1497291226	1.076809630102	1.080397002551	9.3358179209184	9.4652965213116		
218	16090	1497291227	0.9294921875	1.054921875	9.368984375	9.5181807230232		
219	16090	1497291228	0.12346117424242	1.0758759469697	9.3587436868687	9.4214379001535		
220	16090	1497291229	0.20606435643564	1.0717821782178	9.3512530940594	9.4182102019907	s	s
221	16090	1497291230	0.17010309278351	1.0901659149485	9.3534954896907	9.4199416732626		
222	16090	1497291231	0.1751171875	1.0773046875	9.3491015625	9.4145383132554		
223	16090	1497291232	0.044704861111111	1.0827809343434	9.3778803661616	9.4404486060932		
224	16090	1497291233	0.22130102040816	1.0814732142857	9.3753587372449	9.4529030328018		
